12.345 0.00628654
12.375 0.00637231
12.405 0.0064594
12.435 0.00654783
12.465 0.00663761
12.495 0.00672876
12.525 0.00682132
12.555 0.0069153
12.585 0.00701072
12.615 0.00710761
12.645 0.00720599
12.675 0.0073059
12.705 0.00740734
12.735 0.00751035
12.765 0.00761494
12.795 0.00772116
12.825 0.00782901
12.855 0.00793854
12.885 0.00804975
12.915 0.0081627
12.945 0.00827739
12.975 0.00839387
13.005 0.00851215
13.035 0.00863226
13.065 0.00875424
13.095 0.00887811
13.125 0.00900391
13.155 0.00913167
13.185 0.00926141
13.215 0.00939318
13.245 0.00952698
13.275 0.00966289
13.305 0.0098009
13.335 0.00994106
13.365 0.0100834
13.395 0.010228
13.425 0.0103748
13.455 0.0105239
13.485 0.0106753
13.515 0.0108291
13.545 0.0109853
13.575 0.0111439
13.605 0.011305
13.635 0.0114687
13.665 0.0116348
13.695 0.0118036
13.725 0.011975
13.755 0.0121491
13.785 0.0123258
13.815 0.0125054
13.845 0.0126877
13.875 0.0128729
13.905 0.013061
13.935 0.013252
13.965 0.0134459
13.995 0.0136429
14.025 0.013843
14.055 0.0140462
14.085 0.0142525
14.115 0.014462
14.145 0.0146748
14.175 0.0148909
14.205 0.0151104
14.235 0.0153333
14.265 0.0155596
14.295 0.0157894
14.325 0.0160228
14.355 0.0162598
14.385 0.0165005
14.415 0.0167448
14.445 0.016993
14.475 0.017245
14.505 0.0175008
14.535 0.0177607
14.565 0.0180245
14.595 0.0182923
14.625 0.0185643
14.655 0.0188404
14.685 0.0191208
14.715 0.0194055
14.745 0.0196945
14.775 0.0199879
14.805 0.0202858
14.835 0.0205882
14.865 0.0208952
14.895 0.0212069
14.925 0.0215233
14.955 0.0218445
14.985 0.0221705
15.015 0.0225015
15.045 0.0228374
15.075 0.0231784
15.105 0.0235246
15.135 0.0238758
15.165 0.0242324
15.195 0.0245942
15.225 0.0249615
15.255 0.0253342
15.285 0.0257124
15.315 0.0260962
15.345 0.0264857
15.375 0.0268809
15.405 0.0272819
15.435 0.0276888
15.465 0.0281016
15.495 0.0285205
15.525 0.0289454
15.555 0.0293765
15.585 0.0298139
15.615 0.0302575
15.645 0.0307075
15.675 0.031164
15.705 0.0316269
15.735 0.0320965
15.765 0.0325727
15.795 0.0330557
15.825 0.0335454
15.855 0.0340421
15.885 0.0345457
15.915 0.0350563
15.945 0.035574
15.975 0.0360989
16.005 0.036631
16.035 0.0371704
16.065 0.0377172
16.095 0.0382714
16.125 0.0388332
16.155 0.0394024
16.185 0.0399794
16.215 0.040564
16.245 0.0411565
16.275 0.0417568
16.305 0.042365
16.335 0.0429811
16.365 0.0436052
16.395 0.0442375
16.425 0.0448779
16.455 0.0455265
16.485 0.0461834
16.515 0.0468486
16.545 0.0475221
16.575 0.0482041
16.605 0.0488945
16.635 0.0495935
16.665 0.0503011
16.695 0.0510172
16.725 0.051742
16.755 0.0524755
16.785 0.0532178
16.815 0.0539688
16.845 0.0547286
16.875 0.0554973
16.905 0.0562748
16.935 0.0570612
16.965 0.0578565
16.995 0.0586609
17.025 0.0594741
17.055 0.0602963
17.085 0.0611275
17.115 0.0619676
17.145 0.0628168
17.175 0.063675
17.205 0.0645421
17.235 0.0654183
17.265 0.0663034
17.295 0.0671975
17.325 0.0681004
17.355 0.0690124
17.385 0.0699333
17.415 0.0708629
17.445 0.0718014
17.475 0.0727488
17.505 0.0737048
17.535 0.0746695
17.565 0.0756429
17.595 0.0766248
17.625 0.0776153
17.655 0.0786141
17.685 0.0796213
17.715 0.0806369
17.745 0.0816605
17.775 0.0826923
17.805 0.083732
17.835 0.0847797
17.865 0.085835
17.895 0.086898
17.925 0.0879686
17.955 0.0890465
17.985 0.0901316
18.015 0.0912238
18.045 0.0923229
18.075 0.0934289
18.105 0.0945414
18.135 0.0956603
18.165 0.0967855
18.195 0.0979167
18.225 0.0990537
18.255 0.100196
18.285 0.101345
18.315 0.102498
18.345 0.103656
18.375 0.104819
18.405 0.105986
18.435 0.107158
18.465 0.108334
18.495 0.109513
18.525 0.110696
18.555 0.111881
18.585 0.11307
18.615 0.114261
18.645 0.115454
18.675 0.116649
18.705 0.117846
18.735 0.119044
18.765 0.120242
18.795 0.121441
18.825 0.12264
18.855 0.123839
18.885 0.125037
18.915 0.126234
18.945 0.12743
18.975 0.128624
19.005 0.129815
19.035 0.131004
19.065 0.132189
19.095 0.133371
19.125 0.134549
19.155 0.135722
19.185 0.13689
19.215 0.138053
19.245 0.13921
19.275 0.140361
19.305 0.141504
19.335 0.14264
19.365 0.143768
19.395 0.144888
19.425 0.145998
19.455 0.147099
19.485 0.148191
19.515 0.149271
19.545 0.15034
19.575 0.151398
19.605 0.152444
19.635 0.153476
19.665 0.154496
19.695 0.155501
19.725 0.156492
19.755 0.157468
19.785 0.158428
19.815 0.159373
19.845 0.1603
19.875 0.16121
19.905 0.162102
19.935 0.162976
19.965 0.163831
19.995 0.164666
20.025 0.165481
20.055 0.166275
20.085 0.167048
20.115 0.167799
20.145 0.168528
20.175 0.169233
20.205 0.169915
20.235 0.170573
20.265 0.171207
20.295 0.171815
20.325 0.172397
20.355 0.172954
20.385 0.173483
20.415 0.173986
20.445 0.174461
20.475 0.174908
20.505 0.175325
20.535 0.175714
20.565 0.176073
20.595 0.176403
20.625 0.176702
20.655 0.17697
20.685 0.177207
20.715 0.177412
20.745 0.177586
20.775 0.177726
20.805 0.177835
20.835 0.17791
20.865 0.177953
20.895 0.177961
20.925 0.177936
20.955 0.177877
20.985 0.177783
21.015 0.177655
21.045 0.177492
21.075 0.177295
21.105 0.177062
21.135 0.176795
21.165 0.176492
21.195 0.176154
21.225 0.17578
21.255 0.175372
21.285 0.174927
21.315 0.174448
21.345 0.173933
21.375 0.173383
21.405 0.172798
21.435 0.172177
21.465 0.171522
21.495 0.170832
21.525 0.170107
21.555 0.169348
21.585 0.168554
21.615 0.167727
21.645 0.166866
21.675 0.165972
21.705 0.165045
21.735 0.164086
21.765 0.163094
21.795 0.16207
21.825 0.161015
21.855 0.159929
21.885 0.158812
21.915 0.157665
21.945 0.156489
21.975 0.155284
22.005 0.154051
22.035 0.15279
22.065 0.151502
22.095 0.150187
22.125 0.148846
22.155 0.14748
22.185 0.14609
22.215 0.144676
22.245 0.143239
22.275 0.141779
22.305 0.140298
22.335 0.138796
22.365 0.137274
22.395 0.135733
22.425 0.134173
22.455 0.132596
22.485 0.131002
22.515 0.129392
22.545 0.127767
22.575 0.126128
22.605 0.124475
22.635 0.122811
22.665 0.121134
22.695 0.119447
22.725 0.11775
22.755 0.116045
22.785 0.114331
22.815 0.11261
22.845 0.110883
22.875 0.109151
22.905 0.107414
22.935 0.105674
22.965 0.103932
22.995 0.102187
23.025 0.100442
23.055 0.0986973
23.085 0.0969533
23.115 0.095211
23.145 0.0934713
23.175 0.0917352
23.205 0.0900034
23.235 0.0882768
23.265 0.086556
23.295 0.0848421
23.325 0.0831357
23.355 0.0814376
23.385 0.0797486
23.415 0.0780694
23.445 0.0764006
23.475 0.0747432
23.505 0.0730976
23.535 0.0714646
23.565 0.0698448
23.595 0.0682389
23.625 0.0666474
23.655 0.065071
23.685 0.0635102
23.715 0.0619656
23.745 0.0604376
23.775 0.0589269
23.805 0.0574339
23.835 0.055959
23.865 0.0545027
23.895 0.0530654
23.925 0.0516475
23.955 0.0502493
23.985 0.0488713
24.015 0.0475137
24.045 0.0461769
24.075 0.044861
24.105 0.0435665
24.135 0.0422934
24.165 0.0410421
24.195 0.0398127
24.225 0.0386054
24.255 0.0374203
24.285 0.0362575
24.315 0.0351172
24.345 0.0339994
24.375 0.0329043
24.405 0.0318317
24.435 0.0307818
24.465 0.0297546
24.495 0.02875
24.525 0.027768
24.555 0.0268085
24.585 0.0258714
24.615 0.0249568
24.645 0.0240644
24.675 0.0231941
24.705 0.0223458
24.735 0.0215193
24.765 0.0207144
24.795 0.0199311
24.825 0.019169
24.855 0.0184279
24.885 0.0177077
24.915 0.017008
24.945 0.0163287
24.975 0.0156694
25.005 0.0150299
25.035 0.0144099
25.065 0.0138092
25.095 0.0132273
25.125 0.0126641
25.155 0.0121192
25.185 0.0115922
25.215 0.0110828
25.245 0.0105908
25.275 0.0101157
25.305 0.00965728
25.335 0.00921511
25.365 0.00878886
25.395 0.00837817
25.425 0.0079827
25.455 0.00760209
25.485 0.00723598
25.515 0.00688399
25.545 0.00654579
25.575 0.006221
25.605 0.00590927
25.635 0.00561023
25.665 0.00532355
25.695 0.00504884
25.725 0.00478578
25.755 0.004534
25.785 0.00429317
25.815 0.00406293
25.845 0.00384295
25.875 0.0036329
25.905 0.00343245
25.935 0.00324126
25.965 0.00305902
25.995 0.00288541
26.025 0.00272013
26.055 0.00256287
26.085 0.00241332
26.115 0.00227121
26.145 0.00213623
26.175 0.00200812
26.205 0.0018866
26.235 0.00177139
26.265 0.00166224
26.295 0.0015589
26.325 0.00146112
26.355 0.00136866
26.385 0.00128128
26.415 0.00119876
26.445 0.00112087
26.475 0.00104741
26.505 0.000978165
26.535 0.000912938
26.565 0.000851536
26.595 0.000793773
26.625 0.000739468
26.655 0.000688448
26.685 0.000640547
26.715 0.000595604
26.745 0.000553463
26.775 0.000513978
26.805 0.000477004
26.835 0.000442407
26.865 0.000410056
26.895 0.000379825
26.925 0.000351595
26.955 0.00032525
26.985 0.000300684
27.015 0.000277791
27.045 0.000256471
27.075 0.000236632
27.105 0.000218182
27.135 0.000201037
27.165 0.000185116
27.195 0.000170341
27.225 0.00015664
27.255 0.000143944
27.285 0.000132188
27.315 0.000121309
27.345 0.000111249
27.375 0.000101954
27.405 9.33717e-05
27.435 8.54529e-05
27.465 7.81517e-05
27.495 7.14248e-05
27.525 6.52316e-05
27.555 5.95339e-05
27.585 5.4296e-05
27.615 4.94842e-05
27.645 4.50672e-05
27.675 4.10155e-05
27.705 3.73017e-05
27.735 3.39002e-05
27.765 3.0787e-05
27.795 2.79398e-05
27.825 2.53378e-05
27.855 2.29616e-05
27.885 2.07934e-05
27.915 1.88164e-05
27.945 1.70151e-05
27.975 1.53751e-05
28.005 1.38831e-05
28.035 1.25268e-05
28.065 1.12948e-05
28.095 1.01765e-05
28.125 9.16226e-06
28.155 8.24304e-06
28.185 7.41061e-06
28.215 6.65734e-06
28.245 5.97623e-06
28.275 5.36085e-06
28.305 4.80527e-06
28.335 4.30408e-06
28.365 3.8523e-06
28.395 3.44537e-06
28.425 3.07913e-06
28.455 2.74977e-06
28.485 2.45379e-06
28.515 2.18804e-06
28.545 1.9496e-06
28.575 1.73584e-06
28.605 1.54435e-06
28.635 1.37295e-06
28.665 1.21964e-06
28.695 1.08264e-06
28.725 9.60293e-07
28.755 8.51127e-07
28.785 7.53797e-07
28.815 6.67088e-07
28.845 5.89903e-07
28.875 5.21249e-07
28.905 4.60233e-07
28.935 4.06047e-07
28.965 3.57966e-07
28.995 3.15336e-07
29.025 2.77568e-07
29.055 2.44136e-07
29.085 2.14564e-07
29.115 1.88429e-07
29.145 1.65349e-07
29.175 1.44984e-07
29.205 1.27028e-07
29.235 1.11209e-07
29.265 9.7285e-08
29.295 8.50377e-08
29.325 7.42743e-08
29.355 6.48226e-08
29.385 5.65294e-08
29.415 4.92586e-08
29.445 4.28894e-08
29.475 3.73144e-08
29.505 3.24386e-08
29.535 2.81777e-08
29.565 2.44573e-08
29.595 2.12114e-08
29.625 1.83817e-08
29.655 1.5917e-08
29.685 1.37718e-08
29.715 1.19063e-08
29.745 1.02854e-08
29.775 8.87812e-09
29.805 7.6573e-09
29.835 6.59911e-09
29.865 5.68263e-09
29.895 4.88954e-09
29.925 4.20379e-09
